image_file,text_id,text,confidence,bbox_coords
9534006_h3_w2.png,21,Plane,0.9464,"[[135.0, 1492.0], [248.0, 1483.0], [251.0, 1514.0], [137.0, 1524.0]]"
9534006_h3_w2.png,22,PiedeStcloud,0.9271,"[[269.0, 1496.0], [490.0, 1496.0], [490.0, 1525.0], [269.0, 1525.0]]"
9534006_h3_w2.png,23,BOULEVARD,0.9654,"[[1098.0, 1511.0], [1292.0, 1574.0], [1279.0, 1612.0], [1085.0, 1549.0]]"
9534006_h3_w2.png,25,ap,0.8529,"[[1429.0, 1544.0], [1481.0, 1544.0], [1481.0, 1567.0], [1429.0, 1567.0]]"
9534006_h3_w2.png,26,Ptede Grenell,0.9073,"[[1133.0, 1633.0], [1361.0, 1647.0], [1359.0, 1684.0], [1131.0, 1670.0]]"
9534006_h3_w2.png,27,Champ,0.9969,"[[974.0, 1671.0], [1156.0, 1691.0], [1151.0, 1743.0], [969.0, 1723.0]]"
9534006_h3_w2.png,29,St.de,0.986,"[[1898.0, 1756.0], [1994.0, 1756.0], [1994.0, 1796.0], [1898.0, 1796.0]]"
9534006_h3_w2.png,30,de,0.9987,"[[1018.0, 1833.0], [1092.0, 1826.0], [1098.0, 1888.0], [1024.0, 1895.0]]"
9534006_h3_w2.png,31,PtedeVersaille,0.9881,"[[1524.0, 1850.0], [1767.0, 1857.0], [1766.0, 1894.0], [1523.0, 1887.0]]"
9534006_h3_w2.png,32,Victoi,0.928,"[[960.0, 1906.0], [991.0, 1885.0], [1038.0, 1956.0], [1008.0, 1977.0]]"
9610001_h2_w3.png,5,YA,0.9864,"[[969.0, 723.0], [1100.0, 840.0], [1045.0, 902.0], [914.0, 785.0]]"
9610001_h2_w3.png,6,Steam,0.9832,"[[1241.0, 772.0], [1374.0, 755.0], [1379.0, 795.0], [1247.0, 812.0]]"
9610001_h2_w3.png,7,"Light,",0.9735,"[[1452.0, 768.0], [1609.0, 755.0], [1614.0, 815.0], [1458.0, 829.0]]"
9610001_h2_w3.png,8,Engine,0.9593,"[[1243.0, 814.0], [1376.0, 794.0], [1382.0, 832.0], [1249.0, 852.0]]"
9610001_h2_w3.png,9,"House,",0.8993,"[[1487.0, 824.0], [1615.0, 818.0], [1617.0, 870.0], [1489.0, 876.0]]"
9610001_h2_w3.png,10,Shop,0.9829,"[[1275.0, 842.0], [1394.0, 842.0], [1394.0, 879.0], [1275.0, 879.0]]"
9610001_h2_w3.png,12,Stea,0.9174,"[[1309.0, 956.0], [1406.0, 940.0], [1412.0, 980.0], [1316.0, 996.0]]"
9610001_h2_w3.png,13,LANE,0.9755,"[[1512.0, 952.0], [1611.0, 932.0], [1617.0, 961.0], [1518.0, 981.0]]"
9610001_h2_w3.png,14,zrnoce,0.8606,"[[1319.0, 1051.0], [1438.0, 1032.0], [1443.0, 1061.0], [1324.0, 1081.0]]"
9610001_h2_w3.png,15,STCLA,0.9072,"[[1825.0, 1048.0], [1986.0, 1017.0], [1994.0, 1054.0], [1832.0, 1086.0]]"
9610001_h2_w3.png,16,Episcopal,0.9886,"[[1722.0, 1116.0], [1989.0, 1062.0], [1999.0, 1112.0], [1732.0, 1165.0]]"
9610001_h2_w3.png,17,Bankof Frankl,0.9119,"[[1633.0, 1267.0], [1994.0, 1214.0], [1999.0, 1270.0], [1641.0, 1323.0]]"
9610001_h2_w3.png,18,House,0.9929,"[[1849.0, 1298.0], [1998.0, 1275.0], [1999.0, 1321.0], [1856.0, 1344.0]]"
9610001_h2_w3.png,19,SUPERIORLAN,0.9786,"[[1465.0, 1366.0], [1730.0, 1393.0], [1727.0, 1428.0], [1461.0, 1401.0]]"
9610001_h2_w3.png,20,SUP,0.987,"[[1868.0, 1361.0], [1995.0, 1337.0], [1999.0, 1391.0], [1878.0, 1415.0]]"
9610001_h2_w3.png,21,Mansion,0.96,"[[1762.0, 1437.0], [1999.0, 1413.0], [1999.0, 1471.0], [1768.0, 1495.0]]"
9610001_h2_w3.png,22,Church,0.9296,"[[1694.0, 1524.0], [1899.0, 1480.0], [1910.0, 1532.0], [1705.0, 1576.0]]"
9610001_h2_w3.png,23,nel,0.8553,"[[1601.0, 1559.0], [1683.0, 1537.0], [1691.0, 1566.0], [1608.0, 1588.0]]"
9610001_h2_w3.png,24,Rope Walk,0.9371,"[[115.0, 1600.0], [336.0, 1571.0], [342.0, 1623.0], [122.0, 1652.0]]"
9610001_h2_w3.png,25,RIV,0.9879,"[[1702.0, 1817.0], [1990.0, 1843.0], [1984.0, 1908.0], [1696.0, 1882.0]]"
9614003_h3_w9.png,1,ICE AVE.,0.8732,"[[1529.0, 0.0], [1677.0, 0.0], [1677.0, 35.0], [1529.0, 35.0]]"
9614003_h3_w9.png,2,6,0.9889,"[[1817.0, 56.0], [1894.0, 56.0], [1894.0, 156.0], [1817.0, 156.0]]"
9614003_h3_w9.png,3,ST.,0.9143,"[[1704.0, 79.0], [1750.0, 79.0], [1750.0, 127.0], [1704.0, 127.0]]"
9614003_h3_w9.png,4,COLLEGE,0.9871,"[[1341.0, 98.0], [1467.0, 75.0], [1474.0, 113.0], [1348.0, 135.0]]"
9614003_h3_w9.png,5,63RD.,0.8841,"[[1662.0, 108.0], [1694.0, 108.0], [1694.0, 198.0], [1662.0, 198.0]]"
9614003_h3_w9.png,6,PL.,0.9787,"[[1407.0, 122.0], [1458.0, 116.0], [1461.0, 141.0], [1410.0, 147.0]]"
9614003_h3_w9.png,7,Cocos,0.9834,"[[1506.0, 130.0], [1591.0, 145.0], [1586.0, 175.0], [1500.0, 159.0]]"
9614003_h3_w9.png,8,LANE,0.9952,"[[1506.0, 157.0], [1580.0, 168.0], [1577.0, 190.0], [1503.0, 180.0]]"
9614003_h3_w9.png,10,CRESITA,0.9967,"[[1313.0, 199.0], [1443.0, 214.0], [1439.0, 249.0], [1309.0, 234.0]]"
9614003_h3_w9.png,12,DR.,0.8653,"[[1460.0, 223.0], [1515.0, 223.0], [1515.0, 256.0], [1460.0, 256.0]]"
9614003_h3_w9.png,13,ST.,0.9765,"[[1616.0, 215.0], [1664.0, 234.0], [1650.0, 268.0], [1603.0, 249.0]]"
9614003_h3_w9.png,16,COLLIERAVE.,0.9471,"[[777.0, 298.0], [1048.0, 339.0], [1042.0, 381.0], [771.0, 340.0]]"
9614003_h3_w9.png,17,DR.,0.9899,"[[1556.0, 298.0], [1612.0, 298.0], [1612.0, 335.0], [1556.0, 335.0]]"
9614003_h3_w9.png,18,"HOBART,",0.9363,"[[1626.0, 291.0], [1751.0, 308.0], [1747.0, 337.0], [1622.0, 320.0]]"
9614003_h3_w9.png,19,ADAMS,0.9951,"[[493.0, 329.0], [658.0, 356.0], [651.0, 400.0], [485.0, 373.0]]"
9614003_h3_w9.png,21,CATOCTIN,0.9955,"[[1733.0, 321.0], [1880.0, 235.0], [1902.0, 273.0], [1756.0, 359.0]]"
9614003_h3_w9.png,22,MESITA,0.993,"[[1388.0, 341.0], [1521.0, 312.0], [1530.0, 353.0], [1397.0, 382.0]]"
9614003_h3_w9.png,23,DR,0.9747,"[[388.0, 352.0], [416.0, 347.0], [425.0, 394.0], [397.0, 399.0]]"
9614003_h3_w9.png,24,STEWAR,0.9945,"[[1652.0, 343.0], [1749.0, 351.0], [1746.0, 382.0], [1649.0, 374.0]]"
9614003_h3_w9.png,26,AROSA,0.9972,"[[1449.0, 357.0], [1567.0, 375.0], [1561.0, 412.0], [1444.0, 394.0]]"
9614003_h3_w9.png,28,AVE,0.9967,"[[574.0, 389.0], [615.0, 392.0], [610.0, 468.0], [568.0, 464.0]]"
9614003_h3_w9.png,29,S7,0.8567,"[[1583.0, 390.0], [1606.0, 390.0], [1606.0, 410.0], [1583.0, 410.0]]"
9614003_h3_w9.png,30,ROSE,0.998,"[[1646.0, 392.0], [1726.0, 403.0], [1722.0, 433.0], [1642.0, 422.0]]"
9614003_h3_w9.png,34,ADAMS,0.9972,"[[955.0, 411.0], [1118.0, 424.0], [1114.0, 474.0], [951.0, 461.0]]"
9614003_h3_w9.png,35,ST.,0.9811,"[[1660.0, 419.0], [1709.0, 429.0], [1703.0, 460.0], [1654.0, 450.0]]"
9614003_h3_w9.png,36,ESTHER ST.,0.957,"[[1364.0, 431.0], [1408.0, 437.0], [1379.0, 630.0], [1336.0, 623.0]]"
9614003_h3_w9.png,37,ISORIA,0.9696,"[[1474.0, 430.0], [1511.0, 434.0], [1501.0, 539.0], [1464.0, 535.0]]"
9614003_h3_w9.png,38,MADIS,0.9115,"[[456.0, 448.0], [577.0, 466.0], [571.0, 502.0], [450.0, 484.0]]"
9614003_h3_w9.png,41,ISON,0.9735,"[[562.0, 465.0], [654.0, 481.0], [649.0, 512.0], [556.0, 497.0]]"
9614003_h3_w9.png,42,AVE.,0.9839,"[[1526.0, 458.0], [1563.0, 460.0], [1558.0, 545.0], [1520.0, 542.0]]"
9614003_h3_w9.png,43,NO,0.9799,"[[138.0, 476.0], [165.0, 463.0], [186.0, 505.0], [159.0, 518.0]]"
9614003_h3_w9.png,46,BLVD.,0.9863,"[[699.0, 490.0], [740.0, 472.0], [775.0, 552.0], [734.0, 570.0]]"
9614003_h3_w9.png,47,ST.,0.9903,"[[1102.0, 485.0], [1144.0, 485.0], [1144.0, 552.0], [1102.0, 552.0]]"
9614003_h3_w9.png,48,HINSON,0.9942,"[[939.0, 499.0], [968.0, 503.0], [951.0, 624.0], [922.0, 620.0]]"
9614003_h3_w9.png,49,EL CERRITO,0.945,"[[1150.0, 500.0], [1193.0, 506.0], [1167.0, 704.0], [1123.0, 698.0]]"
9614003_h3_w9.png,51,ALICE,0.9208,"[[1256.0, 492.0], [1287.0, 497.0], [1269.0, 598.0], [1238.0, 592.0]]"
9614003_h3_w9.png,52,DR,0.8961,"[[138.0, 508.0], [176.0, 536.0], [158.0, 560.0], [120.0, 532.0]]"
9614003_h3_w9.png,53,AV,0.9753,"[[1559.0, 505.0], [1608.0, 511.0], [1603.0, 543.0], [1555.0, 536.0]]"
9614003_h3_w9.png,54,ST.,0.9594,"[[662.0, 531.0], [702.0, 531.0], [702.0, 596.0], [662.0, 596.0]]"
9614003_h3_w9.png,55,BERTING,0.9916,"[[960.0, 552.0], [998.0, 558.0], [971.0, 713.0], [934.0, 707.0]]"
9614003_h3_w9.png,56,55TH,0.9794,"[[1052.0, 556.0], [1088.0, 556.0], [1088.0, 694.0], [1052.0, 694.0]]"
9614003_h3_w9.png,58,DAWSON,0.9702,"[[710.0, 565.0], [745.0, 570.0], [726.0, 718.0], [690.0, 713.0]]"
9614003_h3_w9.png,59,HAMOUNE,0.9958,"[[12.0, 582.0], [41.0, 586.0], [24.0, 728.0], [0.0, 725.0]]"
9614003_h3_w9.png,61,DR,0.9907,"[[1756.0, 579.0], [1788.0, 579.0], [1788.0, 640.0], [1756.0, 640.0]]"
9614003_h3_w9.png,63,ST.,0.9848,"[[279.0, 612.0], [319.0, 612.0], [319.0, 677.0], [279.0, 677.0]]"
9614003_h3_w9.png,64,AVE,0.9954,"[[340.0, 615.0], [371.0, 615.0], [371.0, 696.0], [340.0, 696.0]]"
9614003_h3_w9.png,66,46TH,0.9874,"[[63.0, 619.0], [101.0, 624.0], [86.0, 741.0], [49.0, 736.0]]"
9614003_h3_w9.png,67,4400,0.9899,"[[534.0, 611.0], [566.0, 616.0], [555.0, 691.0], [524.0, 686.0]]"
9614003_h3_w9.png,69,OST.,0.9524,"[[485.0, 623.0], [525.0, 623.0], [525.0, 725.0], [485.0, 725.0]]"
9614003_h3_w9.png,70,ST.,0.9881,"[[595.0, 630.0], [640.0, 634.0], [634.0, 716.0], [589.0, 712.0]]"
9614003_h3_w9.png,71,AVE,0.9815,"[[742.0, 633.0], [771.0, 633.0], [771.0, 702.0], [742.0, 702.0]]"
9614003_h3_w9.png,73,COLLEGE,0.9951,"[[1494.0, 624.0], [1535.0, 631.0], [1510.0, 786.0], [1469.0, 779.0]]"
9614003_h3_w9.png,74,"SEMINOLE""",0.9444,"[[1749.0, 624.0], [1785.0, 628.0], [1766.0, 810.0], [1730.0, 806.0]]"
9614003_h3_w9.png,77,1S,0.8862,"[[1388.0, 681.0], [1429.0, 681.0], [1429.0, 746.0], [1388.0, 746.0]]"
9614003_h3_w9.png,81,ARENDO,0.9973,"[[1711.0, 697.0], [1740.0, 700.0], [1726.0, 845.0], [1697.0, 842.0]]"
9614003_h3_w9.png,82,U.S.80,0.9897,"[[914.0, 719.0], [1020.0, 714.0], [1021.0, 743.0], [915.0, 748.0]]"
9614003_h3_w9.png,83,5500,0.9934,"[[1065.0, 719.0], [1110.0, 719.0], [1110.0, 744.0], [1065.0, 744.0]]"
9614003_h3_w9.png,84,7,0.9958,"[[1827.0, 717.0], [1896.0, 717.0], [1896.0, 808.0], [1827.0, 808.0]]"
9614003_h3_w9.png,85,5000,0.9953,"[[512.0, 738.0], [565.0, 738.0], [565.0, 760.0], [512.0, 760.0]]"
9614003_h3_w9.png,86,ADELAIDE,0.9962,"[[1114.0, 734.0], [1273.0, 758.0], [1267.0, 795.0], [1108.0, 771.0]]"
9614003_h3_w9.png,87,ST.,0.9715,"[[1348.0, 738.0], [1391.0, 751.0], [1381.0, 786.0], [1337.0, 772.0]]"
9614003_h3_w9.png,88,AVE.,0.9886,"[[99.0, 755.0], [139.0, 759.0], [128.0, 851.0], [88.0, 847.0]]"
9614003_h3_w9.png,89,4700,0.9956,"[[256.0, 748.0], [304.0, 748.0], [304.0, 773.0], [256.0, 773.0]]"
9614003_h3_w9.png,90,53ST.,0.9679,"[[725.0, 761.0], [771.0, 760.0], [775.0, 907.0], [729.0, 909.0]]"
9614003_h3_w9.png,91,AVE,0.9984,"[[1273.0, 765.0], [1335.0, 765.0], [1335.0, 798.0], [1273.0, 798.0]]"
9614003_h3_w9.png,93,AVE.,0.8724,"[[190.0, 778.0], [230.0, 782.0], [222.0, 868.0], [182.0, 864.0]]"
9614003_h3_w9.png,94,ST,0.9905,"[[140.0, 790.0], [181.0, 790.0], [181.0, 858.0], [140.0, 858.0]]"
9614003_h3_w9.png,95,TROJAN,0.9965,"[[306.0, 784.0], [481.0, 810.0], [476.0, 847.0], [300.0, 821.0]]"
9614003_h3_w9.png,96,MEADE,0.9963,"[[1101.0, 792.0], [1260.0, 807.0], [1255.0, 851.0], [1097.0, 836.0]]"
9614003_h3_w9.png,97,AVE,0.9976,"[[563.0, 824.0], [647.0, 832.0], [643.0, 872.0], [559.0, 864.0]]"
9614003_h3_w9.png,98,MEADE,0.992,"[[1421.0, 834.0], [1501.0, 847.0], [1498.0, 870.0], [1418.0, 857.0]]"
9614003_h3_w9.png,99,AVE.,0.9794,"[[19.0, 853.0], [111.0, 859.0], [108.0, 905.0], [16.0, 899.0]]"
9614003_h3_w9.png,100,ALTADENA,0.9956,"[[504.0, 848.0], [552.0, 853.0], [530.0, 1068.0], [482.0, 1063.0]]"
9614003_h3_w9.png,101,RODRIGO,0.8926,"[[1527.0, 847.0], [1557.0, 819.0], [1644.0, 911.0], [1614.0, 940.0]]"
9614003_h3_w9.png,102,TROJAN,0.9962,"[[1085.0, 888.0], [1278.0, 917.0], [1271.0, 960.0], [1079.0, 931.0]]"
9614003_h3_w9.png,103,ZEPHYR,0.9279,"[[1213.0, 882.0], [1309.0, 847.0], [1321.0, 879.0], [1225.0, 914.0]]"
9614003_h3_w9.png,104,ESTRELLA,0.9954,"[[288.0, 892.0], [338.0, 900.0], [300.0, 1136.0], [250.0, 1128.0]]"
9614003_h3_w9.png,105,MARRACO,0.9546,"[[1815.0, 883.0], [1846.0, 883.0], [1846.0, 983.0], [1815.0, 983.0]]"
9614003_h3_w9.png,107,AVE,0.9961,"[[1.0, 948.0], [98.0, 960.0], [92.0, 1006.0], [0.0, 994.0]]"
9614003_h3_w9.png,108,ORANGE,0.9983,"[[679.0, 946.0], [854.0, 972.0], [849.0, 1010.0], [673.0, 984.0]]"
9614003_h3_w9.png,109,AVE:,0.9771,"[[1397.0, 940.0], [1496.0, 951.0], [1490.0, 999.0], [1392.0, 988.0]]"
9614003_h3_w9.png,110,WINONA,0.9967,"[[388.0, 966.0], [429.0, 973.0], [400.0, 1147.0], [358.0, 1140.0]]"
9614003_h3_w9.png,114,55TH,0.9525,"[[925.0, 1033.0], [971.0, 1033.0], [971.0, 1133.0], [925.0, 1133.0]]"
9614003_h3_w9.png,115,AVE,0.997,"[[1205.0, 1024.0], [1289.0, 1035.0], [1284.0, 1072.0], [1200.0, 1061.0]]"
9614003_h3_w9.png,116,TARRAGONA,0.9967,"[[1488.0, 1028.0], [1639.0, 1005.0], [1643.0, 1034.0], [1493.0, 1058.0]]"
9614003_h3_w9.png,117,AVE,0.9972,"[[0.0, 1051.0], [85.0, 1060.0], [80.0, 1101.0], [0.0, 1093.0]]"
9614003_h3_w9.png,118,ROLANDO,0.9696,"[[1494.0, 1057.0], [1624.0, 1038.0], [1628.0, 1070.0], [1499.0, 1088.0]]"
9614003_h3_w9.png,120,CREST,0.9562,"[[461.0, 1087.0], [499.0, 1075.0], [529.0, 1166.0], [491.0, 1179.0]]"
9614003_h3_w9.png,121,OTTILIEPL,0.9863,"[[588.0, 1101.0], [735.0, 1120.0], [731.0, 1149.0], [584.0, 1130.0]]"
9614003_h3_w9.png,123,CARTAGENA,0.993,"[[1622.0, 1130.0], [1658.0, 1128.0], [1669.0, 1332.0], [1634.0, 1334.0]]"
9614003_h3_w9.png,126,UNIVERSIT,0.9941,"[[568.0, 1161.0], [769.0, 1191.0], [763.0, 1229.0], [562.0, 1198.0]]"
9614003_h3_w9.png,127,ST.,0.9204,"[[1131.0, 1209.0], [1166.0, 1219.0], [1158.0, 1246.0], [1123.0, 1236.0]]"
9614003_h3_w9.png,129,ON TARIO,0.9409,"[[335.0, 1244.0], [372.0, 1249.0], [349.0, 1414.0], [311.0, 1409.0]]"
9614003_h3_w9.png,130,REX,0.9852,"[[621.0, 1240.0], [677.0, 1254.0], [668.0, 1288.0], [612.0, 1273.0]]"
9614003_h3_w9.png,131,HOTIHS,0.8573,"[[668.0, 1261.0], [703.0, 1265.0], [686.0, 1408.0], [651.0, 1403.0]]"
9614003_h3_w9.png,132,AVE,0.9867,"[[742.0, 1262.0], [802.0, 1262.0], [802.0, 1302.0], [742.0, 1302.0]]"
9614003_h3_w9.png,134,CASTLE,0.9914,"[[142.0, 1348.0], [186.0, 1328.0], [239.0, 1444.0], [195.0, 1464.0]]"
9614003_h3_w9.png,135,ANDIS,0.9866,"[[605.0, 1355.0], [658.0, 1366.0], [652.0, 1391.0], [600.0, 1380.0]]"
9614003_h3_w9.png,136,CT.,0.9871,"[[521.0, 1367.0], [569.0, 1367.0], [569.0, 1400.0], [521.0, 1400.0]]"
9614003_h3_w9.png,137,8,0.9907,"[[1815.0, 1365.0], [1894.0, 1365.0], [1894.0, 1460.0], [1815.0, 1460.0]]"
9614003_h3_w9.png,139,49 THST.,0.8779,"[[284.0, 1405.0], [322.0, 1409.0], [303.0, 1583.0], [265.0, 1578.0]]"
9614003_h3_w9.png,140,ANDIS,0.9937,"[[507.0, 1405.0], [583.0, 1416.0], [578.0, 1445.0], [503.0, 1434.0]]"
9614003_h3_w9.png,141,OGDEI,0.9002,"[[583.0, 1396.0], [661.0, 1364.0], [677.0, 1404.0], [599.0, 1436.0]]"
9614003_h3_w9.png,142,HACIENDA,0.9947,"[[1048.0, 1396.0], [1083.0, 1402.0], [1055.0, 1573.0], [1019.0, 1567.0]]"
9614003_h3_w9.png,145,ST,0.9929,"[[35.0, 1465.0], [69.0, 1465.0], [69.0, 1521.0], [35.0, 1521.0]]"
9614003_h3_w9.png,147,ING,0.9916,"[[533.0, 1474.0], [607.0, 1482.0], [604.0, 1511.0], [530.0, 1503.0]]"
9614003_h3_w9.png,149,CT.,0.8963,"[[605.0, 1485.0], [649.0, 1491.0], [645.0, 1517.0], [601.0, 1512.0]]"
9614003_h3_w9.png,151,COUNTY RD.,0.9309,"[[1830.0, 1532.0], [1868.0, 1537.0], [1843.0, 1741.0], [1805.0, 1736.0]]"
9614003_h3_w9.png,153,CHOLLAS HEIGHTS,0.9605,"[[1422.0, 1759.0], [1720.0, 1797.0], [1716.0, 1833.0], [1417.0, 1795.0]]"
9614003_h3_w9.png,154,ROAD,0.997,"[[424.0, 1788.0], [471.0, 1824.0], [382.0, 1937.0], [335.0, 1901.0]]"
9614003_h3_w9.png,155,NAVAL,0.9937,"[[1444.0, 1828.0], [1582.0, 1845.0], [1579.0, 1876.0], [1441.0, 1860.0]]"
9614003_h3_w9.png,156,RADIO,0.9967,"[[1577.0, 1847.0], [1680.0, 1859.0], [1677.0, 1889.0], [1574.0, 1876.0]]"
9614003_h3_w9.png,157,STATION,0.9977,"[[1480.0, 1865.0], [1635.0, 1886.0], [1631.0, 1916.0], [1476.0, 1895.0]]"
9615000_h8_w6.png,1,Pitl,0.8878,"[[583.0, 7.0], [636.0, 1.0], [638.0, 22.0], [585.0, 28.0]]"
9615000_h8_w6.png,2,T,0.9969,"[[318.0, 33.0], [354.0, 25.0], [364.0, 69.0], [329.0, 77.0]]"
9615000_h8_w6.png,3,A,0.9993,"[[183.0, 67.0], [217.0, 67.0], [217.0, 108.0], [183.0, 108.0]]"
9615000_h8_w6.png,6,Cincinnati,0.9967,"[[285.0, 100.0], [416.0, 69.0], [423.0, 98.0], [292.0, 129.0]]"
9615000_h8_w6.png,8,Richmond,0.9959,"[[589.0, 134.0], [725.0, 84.0], [738.0, 119.0], [603.0, 170.0]]"
9615000_h8_w6.png,11,St Louis,0.9579,"[[192.0, 183.0], [307.0, 163.0], [312.0, 192.0], [197.0, 212.0]]"
9615000_h8_w6.png,12,nsas,0.9895,"[[0.0, 220.0], [54.0, 214.0], [57.0, 245.0], [0.0, 251.0]]"
9615000_h8_w6.png,13,Raleigh,0.998,"[[720.0, 220.0], [809.0, 189.0], [819.0, 218.0], [730.0, 248.0]]"
9615000_h8_w6.png,14,ity,0.994,"[[0.0, 250.0], [35.0, 250.0], [35.0, 277.0], [0.0, 277.0]]"
9615000_h8_w6.png,15,Knoxville,0.9811,"[[356.0, 267.0], [477.0, 240.0], [484.0, 269.0], [362.0, 296.0]]"
9615000_h8_w6.png,16,FOREST,0.996,"[[609.0, 285.0], [771.0, 220.0], [789.0, 263.0], [627.0, 328.0]]"
9615000_h8_w6.png,17,sa,0.9934,"[[2.0, 350.0], [35.0, 350.0], [35.0, 377.0], [2.0, 377.0]]"
9615000_h8_w6.png,18,CONIFEROUS,0.9668,"[[291.0, 356.0], [569.0, 292.0], [582.0, 348.0], [304.0, 412.0]]"
9615000_h8_w6.png,19,Memphis,0.9981,"[[82.0, 374.0], [204.0, 359.0], [207.0, 389.0], [86.0, 403.0]]"
9615000_h8_w6.png,20,O Atlanta,0.9009,"[[481.0, 399.0], [605.0, 378.0], [610.0, 409.0], [487.0, 431.0]]"
9615000_h8_w6.png,21,Charleston,0.9948,"[[725.0, 392.0], [864.0, 350.0], [873.0, 381.0], [734.0, 423.0]]"
9615000_h8_w6.png,22,IDUOVS,0.9175,"[[0.0, 406.0], [165.0, 388.0], [170.0, 438.0], [1.0, 456.0]]"
9615000_h8_w6.png,24,Jacksonville,0.9943,"[[686.0, 518.0], [851.0, 466.0], [862.0, 500.0], [697.0, 553.0]]"
9615000_h8_w6.png,25,Mobile,0.9975,"[[364.0, 608.0], [458.0, 587.0], [464.0, 617.0], [371.0, 637.0]]"
9615000_h8_w6.png,27,A,0.996,"[[996.0, 650.0], [1019.0, 650.0], [1019.0, 671.0], [996.0, 671.0]]"
9615000_h8_w6.png,28,HAM,0.9939,"[[1029.0, 646.0], [1144.0, 677.0], [1135.0, 709.0], [1021.0, 677.0]]"
9615000_h8_w6.png,29,New Orleans,0.9769,"[[305.0, 676.0], [482.0, 646.0], [487.0, 676.0], [310.0, 706.0]]"
9615000_h8_w6.png,34,Virgir,0.9318,"[[1904.0, 733.0], [1988.0, 691.0], [1999.0, 728.0], [1923.0, 770.0]]"
9615000_h8_w6.png,35,Nassau,0.9986,"[[901.0, 766.0], [1024.0, 731.0], [1034.0, 768.0], [911.0, 803.0]]"
9615000_h8_w6.png,37,Mami,0.936,"[[741.0, 798.0], [836.0, 777.0], [842.0, 808.0], [748.0, 829.0]]"
9615000_h8_w6.png,39,Rico,0.9902,"[[1791.0, 799.0], [1860.0, 760.0], [1877.0, 791.0], [1809.0, 829.0]]"
9615000_h8_w6.png,40,Puerto,0.9963,"[[1718.0, 847.0], [1802.0, 797.0], [1820.0, 828.0], [1736.0, 877.0]]"
9615000_h8_w6.png,41,Leewa,0.9908,"[[1888.0, 849.0], [1996.0, 811.0], [1999.0, 847.0], [1900.0, 885.0]]"
9615000_h8_w6.png,42,San,0.9985,"[[1810.0, 876.0], [1878.0, 865.0], [1885.0, 909.0], [1818.0, 921.0]]"
9615000_h8_w6.png,43,PUBL,0.9966,"[[1567.0, 930.0], [1629.0, 905.0], [1640.0, 932.0], [1578.0, 957.0]]"
9615000_h8_w6.png,44,Juan,0.9972,"[[1824.0, 928.0], [1895.0, 887.0], [1914.0, 920.0], [1843.0, 961.0]]"
9615000_h8_w6.png,45,REP,0.9953,"[[1532.0, 957.0], [1578.0, 934.0], [1591.0, 960.0], [1545.0, 983.0]]"
9615000_h8_w6.png,46,Ciudad,0.996,"[[1625.0, 972.0], [1735.0, 917.0], [1756.0, 958.0], [1645.0, 1013.0]]"
9615000_h8_w6.png,47,MEXICO,0.9956,"[[372.0, 987.0], [594.0, 946.0], [601.0, 981.0], [379.0, 1023.0]]"
9615000_h8_w6.png,50,OF,0.9887,"[[253.0, 1010.0], [330.0, 996.0], [335.0, 1026.0], [258.0, 1039.0]]"
9615000_h8_w6.png,51,La Habana,0.9589,"[[593.0, 1016.0], [785.0, 970.0], [794.0, 1011.0], [603.0, 1057.0]]"
9615000_h8_w6.png,52,GULF,0.9852,"[[61.0, 1034.0], [209.0, 1013.0], [214.0, 1045.0], [66.0, 1066.0]]"
9615000_h8_w6.png,54,Jamaica,0.9973,"[[1155.0, 1155.0], [1264.0, 1111.0], [1277.0, 1143.0], [1167.0, 1187.0]]"
9615000_h8_w6.png,58,A,0.985,"[[1727.0, 1235.0], [1752.0, 1235.0], [1752.0, 1269.0], [1727.0, 1269.0]]"
9615000_h8_w6.png,60,Curacao,0.9804,"[[1873.0, 1274.0], [1991.0, 1217.0], [1999.0, 1258.0], [1892.0, 1314.0]]"
9615000_h8_w6.png,64,Villa,0.9916,"[[129.0, 1379.0], [192.0, 1379.0], [192.0, 1408.0], [129.0, 1408.0]]"
9615000_h8_w6.png,65,dermosa,0.9505,"[[110.0, 1417.0], [219.0, 1408.0], [222.0, 1435.0], [112.0, 1444.0]]"
9615000_h8_w6.png,66,Belize,0.997,"[[525.0, 1412.0], [629.0, 1394.0], [636.0, 1432.0], [532.0, 1450.0]]"
9615000_h8_w6.png,67,R,0.9952,"[[1327.0, 1435.0], [1354.0, 1435.0], [1354.0, 1462.0], [1327.0, 1462.0]]"
9615000_h8_w6.png,69,HONDURAS,0.9911,"[[485.0, 1491.0], [644.0, 1461.0], [650.0, 1492.0], [491.0, 1523.0]]"
9615000_h8_w6.png,71,Mar,0.9825,"[[1642.0, 1564.0], [1692.0, 1553.0], [1698.0, 1578.0], [1647.0, 1589.0]]"
9615000_h8_w6.png,73,HONDURAS,0.996,"[[546.0, 1598.0], [788.0, 1558.0], [794.0, 1600.0], [553.0, 1640.0]]"
9615000_h8_w6.png,74,Barranquilla,0.9769,"[[1394.0, 1634.0], [1550.0, 1569.0], [1565.0, 1604.0], [1408.0, 1669.0]]"
9615000_h8_w6.png,76,Tapachura,0.9531,"[[147.0, 1669.0], [274.0, 1660.0], [276.0, 1687.0], [149.0, 1697.0]]"
